  7.0385E+04  1.0005E+00  2.8144E+01  4.6829E+30  1.7369E+39
  1.4155E+05  1.3007E+00  3.7219E+01  2.6351E+30  1.7369E+39
  2.1274E+05  1.4007E+00  4.3806E+01  4.0517E+30  1.7370E+39
  2.8387E+05  1.5008E+00  4.9164E+01  1.1763E+30  1.7370E+39
  3.5497E+05  1.6008E+00  5.3762E+01  7.5211E+29  1.7370E+39
  4.2618E+05  1.6008E+00  5.7841E+01  2.3628E+29  1.7370E+39
  4.9722E+05  1.7009E+00  6.1520E+01  1.2173E+30  1.7371E+39
  5.6848E+05  1.7009E+00  6.4906E+01  4.9082E+29  1.7371E+39
  6.3957E+05  1.8009E+00  6.8039E+01  2.2651E+30  1.7371E+39
  7.1058E+05  1.8009E+00  7.0965E+01  2.8332E+29  1.7371E+39
  7.8170E+05  1.8009E+00  7.3725E+01  2.2573E+29  1.7371E+39
  8.5303E+05  1.8009E+00  7.6346E+01  2.8528E+29  1.7371E+39
  9.2428E+05  1.8009E+00  7.8835E+01  1.1835E+30  1.7371E+39
  9.9540E+05  1.8009E+00  8.1208E+01  2.3915E+29  1.7372E+39
  1.0664E+06  1.9010E+00  8.3478E+01  7.3404E+30  1.7372E+39
  1.1374E+06  1.9010E+00  8.5658E+01  1.6411E+30  1.7372E+39
  1.2084E+06  1.9010E+00  8.7758E+01  1.3027E+30  1.7372E+39
  1.2794E+06  1.9010E+00  8.9786E+01  2.7967E+30  1.7372E+39
  1.3505E+06  1.9010E+00  9.1747E+01  2.5565E+29  1.7372E+39
  1.4215E+06  1.9010E+00  9.3649E+01  3.0788E+29  1.7373E+39
  1.4926E+06  1.9010E+00  9.5495E+01  9.2591E+29  1.7373E+39
  1.5637E+06  1.9010E+00  9.7289E+01  2.9548E+29  1.7373E+39
  1.6349E+06  1.9010E+00  9.9036E+01  8.9001E+29  1.7373E+39
  1.7061E+06  1.9010E+00  1.0074E+02  3.3278E+29  1.7373E+39
  1.7772E+06  1.9010E+00  1.0240E+02  3.0795E+29  1.7373E+39
  1.8485E+06  1.9010E+00  1.0402E+02  8.3644E+29  1.7373E+39
  1.9197E+06  1.9010E+00  1.0561E+02  4.0397E+29  1.7373E+39
