  0.0000E+00 -9.3450E-28 -9.6272E-28 -9.4107E-28 -9.3670E-28 -9.8324E-28
  1.0005E-01  6.5854E-27  6.5572E-27  6.5789E-27  6.5832E-27  6.5367E-27
  2.0010E-01  7.5232E-27  7.5231E-27  7.5231E-27  7.5231E-27  7.5231E-27
  3.0015E-01  4.1300E-27  4.1299E-27  4.1299E-27  4.1299E-27  4.1299E-27
  4.0020E-01  2.6108E-27  2.6108E-27  2.6108E-27  2.6108E-27  2.6108E-27
  5.0025E-01  1.8003E-27  1.8003E-27  1.8003E-27  1.8003E-27  1.8003E-27
  6.0030E-01  1.3168E-27  1.3168E-27  1.3168E-27  1.3168E-27  1.3168E-27
  7.0035E-01  1.0054E-27  1.0052E-27  1.0052E-27  1.0052E-27  1.0052E-27
  8.0040E-01  8.0991E-28  7.9255E-28  7.9255E-28  7.9256E-28  7.9255E-28
  9.0045E-01  7.4539E-28  6.4100E-28  6.4099E-28  6.4099E-28  6.4099E-28
  1.0005E+00  7.7876E-28  5.3304E-28  5.2914E-28  5.2914E-28  5.2914E-28
  1.1006E+00  9.1317E-28  4.8632E-28  4.4423E-28  4.4423E-28  4.4423E-28
  1.2006E+00  1.1909E-27  5.0462E-28  3.7828E-28  3.7825E-28  3.7825E-28
  1.3007E+00  1.6355E-27  5.8067E-28  3.2952E-28  3.2597E-28  3.2596E-28
  1.4007E+00  1.8604E-27  7.3875E-28  3.1514E-28  2.8409E-28  2.8383E-28
  1.5008E+00  1.9104E-27  1.0186E-27  3.3885E-28  2.5792E-28  2.5058E-28
  1.6008E+00  1.9312E-27  1.2595E-27  4.0129E-28  2.6284E-28  2.3730E-28
  1.7009E+00  1.9447E-27  1.3210E-27  5.2041E-28  2.9631E-28  2.5302E-28
  1.8009E+00  1.9549E-27  1.3384E-27  7.1918E-28  3.6724E-28  2.9615E-28
  1.9010E+00  1.9639E-27  1.3489E-27  8.7757E-28  4.9308E-28  3.7951E-28
  2.0010E+00  1.9727E-27  1.3574E-27  9.1813E-28  6.6899E-28  5.2158E-28
  2.1011E+00  1.9815E-27  1.3646E-27  9.2941E-28  7.5644E-28  6.6982E-28
  2.2011E+00  1.9900E-27  1.3706E-27  9.3581E-28  7.7640E-28  7.1824E-28
  2.3012E+00  1.9983E-27  1.3753E-27  9.4038E-28  7.8407E-28  7.2993E-28
  2.4012E+00  2.0067E-27  1.3788E-27  9.4359E-28  7.8937E-28  7.3568E-28
  2.5013E+00  2.0154E-27  1.3813E-27  9.4574E-28  7.9362E-28  7.3988E-28
  2.6013E+00  2.0248E-27  1.3833E-27  9.4726E-28  7.9712E-28  7.4319E-28
  2.7014E+00  2.0350E-27  1.3854E-27  9.4874E-28  8.0003E-28  7.4584E-28
  2.8014E+00  2.0460E-27  1.3878E-27  9.5067E-28  8.0244E-28  7.4801E-28
  2.9015E+00  2.0581E-27  1.3904E-27  9.5322E-28  8.0438E-28  7.4979E-28
  3.0015E+00  2.0722E-27  1.3931E-27  9.5619E-28  8.0589E-28  7.5127E-28
  3.1016E+00  2.0969E-27  1.3958E-27  9.5911E-28  8.0699E-28  7.5252E-28
