  2.3859E+00  8.0466E+00  1.1133E+08
  2.3895E+00  8.0466E+00  1.1133E+08
  2.3930E+00  8.0466E+00  1.1133E+08
  2.3965E+00  8.0466E+00  1.1133E+08
  2.4000E+00  8.0466E+00  1.1132E+08
  2.4034E+00  8.0466E+00  1.1132E+08
  2.4068E+00  8.0465E+00  1.1131E+08
  2.4102E+00  8.0465E+00  1.1130E+08
  2.4136E+00  8.0465E+00  1.1129E+08
  2.4169E+00  8.0464E+00  1.1128E+08
  2.4202E+00  8.0464E+00  1.1126E+08
  2.4235E+00  8.0463E+00  1.1125E+08
  2.4268E+00  8.0462E+00  1.1123E+08
  2.4300E+00  8.0462E+00  1.1121E+08
  2.4333E+00  8.0461E+00  1.1119E+08
  2.4365E+00  8.0460E+00  1.1117E+08
  2.4396E+00  8.0459E+00  1.1115E+08
  2.4428E+00  8.0458E+00  1.1112E+08
  2.4459E+00  8.0457E+00  1.1110E+08
  2.4490E+00  8.0456E+00  1.1107E+08
  2.4521E+00  8.0455E+00  1.1104E+08
  2.4551E+00  8.0454E+00  1.1101E+08
  2.4582E+00  8.0453E+00  1.1098E+08
  2.4612E+00  8.0451E+00  1.1095E+08
  2.4642E+00  8.0450E+00  1.1092E+08
  2.4672E+00  8.0449E+00  1.1089E+08
  2.4701E+00  8.0447E+00  1.1085E+08
  2.4730E+00  8.0446E+00  1.1081E+08
  2.4760E+00  8.0445E+00  1.1078E+08
  2.4789E+00  8.0443E+00  1.1074E+08
  2.4817E+00  8.0441E+00  1.1070E+08
  2.4846E+00  8.0440E+00  1.1066E+08
  2.4874E+00  8.0438E+00  1.1062E+08
  2.4902E+00  8.0437E+00  1.1058E+08
  2.4931E+00  8.0435E+00  1.1053E+08
  2.4958E+00  8.0433E+00  1.1049E+08
  2.4986E+00  8.0431E+00  1.1044E+08
  2.5013E+00  8.0430E+00  1.1040E+08
  2.5041E+00  8.0428E+00  1.1035E+08
  2.5068E+00  8.0426E+00  1.1030E+08
  2.5095E+00  8.0424E+00  1.1025E+08
  2.5122E+00  8.0422E+00  1.1020E+08
  2.5148E+00  8.0420E+00  1.1015E+08
  2.5175E+00  8.0418E+00  1.1010E+08
  2.5201E+00  8.0416E+00  1.1005E+08
  2.5227E+00  8.0414E+00  1.1000E+08
  2.5253E+00  8.0412E+00  1.0994E+08
  2.5279E+00  8.0409E+00  1.0989E+08
  2.5305E+00  8.0407E+00  1.0983E+08
  2.5330E+00  8.0405E+00  1.0978E+08
  2.5356E+00  8.0403E+00  1.0972E+08
  2.5381E+00  8.0401E+00  1.0966E+08
  2.5406E+00  8.0398E+00  1.0960E+08
  2.5431E+00  8.0396E+00  1.0954E+08
  2.5456E+00  8.0394E+00  1.0948E+08
  2.5481E+00  8.0391E+00  1.0942E+08
  2.5505E+00  8.0389E+00  1.0936E+08
  2.5530E+00  8.0386E+00  1.0930E+08
  2.5554E+00  8.0384E+00  1.0924E+08
  2.5578E+00  8.0381E+00  1.0918E+08
  2.5602E+00  8.0379E+00  1.0911E+08
  2.5626E+00  8.0376E+00  1.0905E+08
  2.5650E+00  8.0374E+00  1.0898E+08
  2.5673E+00  8.0371E+00  1.0892E+08
  2.5697E+00  8.0368E+00  1.0885E+08
  2.5720E+00  8.0366E+00  1.0879E+08
  2.5743E+00  8.0363E+00  1.0872E+08
  2.5766E+00  8.0360E+00  1.0865E+08
  2.5789E+00  8.0358E+00  1.0858E+08
  2.5812E+00  8.0355E+00  1.0851E+08
  2.5835E+00  8.0352E+00  1.0845E+08
  2.5858E+00  8.0349E+00  1.0838E+08
  2.5880E+00  8.0347E+00  1.0831E+08
  2.5902E+00  8.0344E+00  1.0823E+08
  2.5925E+00  8.0341E+00  1.0816E+08
  2.5947E+00  8.0338E+00  1.0809E+08
  2.5969E+00  8.0335E+00  1.0802E+08
  2.5991E+00  8.0332E+00  1.0795E+08
  2.6013E+00  8.0329E+00  1.0787E+08
  2.6034E+00  8.0326E+00  1.0780E+08
  2.6056E+00  8.0323E+00  1.0773E+08
  2.6077E+00  8.0320E+00  1.0765E+08
  2.6099E+00  8.0317E+00  1.0758E+08
  2.6120E+00  8.0314E+00  1.0750E+08
  2.6141E+00  8.0311E+00  1.0742E+08
  2.6162E+00  8.0308E+00  1.0735E+08
  2.6183E+00  8.0305E+00  1.0727E+08
  2.6204E+00  8.0302E+00  1.0719E+08
  2.6225E+00  8.0299E+00  1.0712E+08
  2.6246E+00  8.0295E+00  1.0704E+08
  2.6266E+00  8.0292E+00  1.0696E+08
  2.6287E+00  8.0289E+00  1.0688E+08
  2.6307E+00  8.0286E+00  1.0680E+08
  2.6327E+00  8.0283E+00  1.0672E+08
  2.6348E+00  8.0279E+00  1.0664E+08
  2.6368E+00  8.0276E+00  1.0656E+08
  2.6388E+00  8.0273E+00  1.0648E+08
  2.6408E+00  8.0269E+00  1.0640E+08
  2.6428E+00  8.0266E+00  1.0632E+08
  2.6447E+00  8.0263E+00  1.0624E+08
  2.6467E+00  8.0259E+00  1.0616E+08
  2.6486E+00  8.0256E+00  1.0607E+08
  2.6506E+00  8.0253E+00  1.0599E+08
  2.6525E+00  8.0249E+00  1.0591E+08
  2.6545E+00  8.0246E+00  1.0583E+08
  2.6564E+00  8.0242E+00  1.0574E+08
  2.6583E+00  8.0239E+00  1.0566E+08
  2.6602E+00  8.0236E+00  1.0557E+08
  2.6621E+00  8.0232E+00  1.0549E+08
  2.6640E+00  8.0229E+00  1.0541E+08
  2.6659E+00  8.0225E+00  1.0532E+08
  2.6677E+00  8.0222E+00  1.0523E+08
  2.6696E+00  8.0218E+00  1.0515E+08
  2.6715E+00  8.0215E+00  1.0506E+08
  2.6733E+00  8.0211E+00  1.0498E+08
  2.6752E+00  8.0207E+00  1.0489E+08
  2.6770E+00  8.0204E+00  1.0480E+08
  2.6788E+00  8.0200E+00  1.0472E+08
  2.6806E+00  8.0197E+00  1.0463E+08
  2.6824E+00  8.0193E+00  1.0454E+08
  2.6842E+00  8.0189E+00  1.0446E+08
  2.6860E+00  8.0186E+00  1.0437E+08
  2.6878E+00  8.0182E+00  1.0428E+08
  2.6896E+00  8.0178E+00  1.0419E+08
  2.6914E+00  8.0175E+00  1.0410E+08
  2.6931E+00  8.0171E+00  1.0401E+08
  2.6949E+00  8.0167E+00  1.0393E+08
  2.6966E+00  8.0163E+00  1.0384E+08
  2.6984E+00  8.0160E+00  1.0375E+08
  2.7001E+00  8.0156E+00  1.0366E+08
  2.7019E+00  8.0152E+00  1.0357E+08
  2.7036E+00  8.0148E+00  1.0348E+08
  2.7053E+00  8.0145E+00  1.0339E+08
  2.7070E+00  8.0141E+00  1.0330E+08
  2.7087E+00  8.0137E+00  1.0321E+08
  2.7104E+00  8.0133E+00  1.0312E+08
  2.7121E+00  8.0129E+00  1.0303E+08
  2.7138E+00  8.0126E+00  1.0293E+08
  2.7155E+00  8.0122E+00  1.0284E+08
  2.7171E+00  8.0118E+00  1.0275E+08
  2.7188E+00  8.0114E+00  1.0266E+08
  2.7204E+00  8.0110E+00  1.0257E+08
  2.7221E+00  8.0106E+00  1.0248E+08
  2.7237E+00  8.0102E+00  1.0238E+08
  2.7254E+00  8.0098E+00  1.0229E+08
  2.7270E+00  8.0095E+00  1.0220E+08
  2.7286E+00  8.0091E+00  1.0211E+08
  2.7303E+00  8.0087E+00  1.0201E+08
  2.7319E+00  8.0083E+00  1.0192E+08
  2.7335E+00  8.0079E+00  1.0183E+08
  2.7351E+00  8.0075E+00  1.0174E+08
  2.7367E+00  8.0071E+00  1.0164E+08
  2.7383E+00  8.0067E+00  1.0155E+08
  2.7399E+00  8.0063E+00  1.0146E+08
  2.7414E+00  8.0059E+00  1.0136E+08
  2.7430E+00  8.0055E+00  1.0127E+08
  2.7446E+00  8.0051E+00  1.0118E+08
  2.7461E+00  8.0047E+00  1.0108E+08
  2.7477E+00  8.0043E+00  1.0099E+08
  2.7493E+00  8.0039E+00  1.0089E+08
  2.7508E+00  8.0035E+00  1.0080E+08
  2.7523E+00  8.0030E+00  1.0070E+08
  2.7539E+00  8.0026E+00  1.0061E+08
  2.7554E+00  8.0022E+00  1.0052E+08
  2.7569E+00  8.0018E+00  1.0042E+08
  2.7584E+00  8.0014E+00  1.0033E+08
  2.7600E+00  8.0010E+00  1.0023E+08
  2.7615E+00  8.0006E+00  1.0014E+08
  2.7630E+00  8.0002E+00  1.0004E+08
  2.7645E+00  7.9998E+00  9.9946E+07
  2.7660E+00  7.9994E+00  9.9851E+07
  2.7674E+00  7.9989E+00  9.9756E+07
  2.7689E+00  7.9985E+00  9.9661E+07
  2.7704E+00  7.9981E+00  9.9565E+07
  2.7719E+00  7.9977E+00  9.9470E+07
  2.7733E+00  7.9973E+00  9.9374E+07
  2.7748E+00  7.9969E+00  9.9279E+07
  2.7763E+00  7.9964E+00  9.9183E+07
  2.7777E+00  7.9960E+00  9.9087E+07
  2.7792E+00  7.9956E+00  9.8991E+07
  2.7806E+00  7.9952E+00  9.8895E+07
  2.7820E+00  7.9948E+00  9.8800E+07
  2.7835E+00  7.9943E+00  9.8704E+07
  2.7849E+00  7.9939E+00  9.8608E+07
  2.7863E+00  7.9935E+00  9.8511E+07
  2.7878E+00  7.9931E+00  9.8415E+07
  2.7892E+00  7.9926E+00  9.8319E+07
  2.7906E+00  7.9922E+00  9.8223E+07
  2.7920E+00  7.9918E+00  9.8127E+07
  2.7934E+00  7.9914E+00  9.8030E+07
  2.7948E+00  7.9909E+00  9.7934E+07
  2.7962E+00  7.9905E+00  9.7838E+07
  2.7976E+00  7.9901E+00  9.7741E+07
  2.7989E+00  7.9896E+00  9.7645E+07
  2.8003E+00  7.9892E+00  9.7548E+07
  2.8017E+00  7.9888E+00  9.7452E+07
  2.8031E+00  7.9884E+00  9.7355E+07
  2.8044E+00  7.9879E+00  9.7259E+07
  2.8058E+00  7.9875E+00  9.7162E+07
  2.8071E+00  7.9871E+00  9.7066E+07
  2.8085E+00  7.9866E+00  9.6969E+07
  2.8098E+00  7.9862E+00  9.6872E+07
  2.8112E+00  7.9858E+00  9.6776E+07
  2.8125E+00  7.9853E+00  9.6679E+07
  2.8139E+00  7.9849E+00  9.6582E+07
  2.8152E+00  7.9845E+00  9.6486E+07
  2.8165E+00  7.9840E+00  9.6389E+07
  2.8179E+00  7.9836E+00  9.6292E+07
  2.8192E+00  7.9832E+00  9.6195E+07
  2.8205E+00  7.9827E+00  9.6099E+07
  2.8218E+00  7.9823E+00  9.6002E+07
  2.8231E+00  7.9818E+00  9.5905E+07
  2.8244E+00  7.9814E+00  9.5809E+07
  2.8257E+00  7.9810E+00  9.5712E+07
  2.8270E+00  7.9805E+00  9.5615E+07
  2.8283E+00  7.9801E+00  9.5518E+07
  2.8296E+00  7.9796E+00  9.5422E+07
  2.8309E+00  7.9792E+00  9.5325E+07
  2.8322E+00  7.9788E+00  9.5228E+07
  2.8334E+00  7.9783E+00  9.5132E+07
  2.8347E+00  7.9779E+00  9.5035E+07
  2.8360E+00  7.9774E+00  9.4938E+07
  2.8372E+00  7.9770E+00  9.4842E+07
  2.8385E+00  7.9766E+00  9.4745E+07
  2.8398E+00  7.9761E+00  9.4648E+07
  2.8410E+00  7.9757E+00  9.4552E+07
  2.8423E+00  7.9752E+00  9.4455E+07
  2.8435E+00  7.9748E+00  9.4359E+07
  2.8448E+00  7.9743E+00  9.4262E+07
  2.8460E+00  7.9739E+00  9.4166E+07
  2.8472E+00  7.9734E+00  9.4069E+07
  2.8485E+00  7.9730E+00  9.3973E+07
  2.8497E+00  7.9726E+00  9.3876E+07
  2.8509E+00  7.9721E+00  9.3780E+07
  2.8522E+00  7.9717E+00  9.3683E+07
  2.8534E+00  7.9712E+00  9.3587E+07
  2.8546E+00  7.9708E+00  9.3491E+07
  2.8558E+00  7.9703E+00  9.3394E+07
  2.8570E+00  7.9699E+00  9.3298E+07
  2.8582E+00  7.9694E+00  9.3202E+07
  2.8594E+00  7.9690E+00  9.3106E+07
  2.8606E+00  7.9685E+00  9.3010E+07
  2.8618E+00  7.9681E+00  9.2914E+07
  2.8630E+00  7.9676E+00  9.2818E+07
  2.8642E+00  7.9672E+00  9.2722E+07
  2.8654E+00  7.9667E+00  9.2626E+07
  2.8666E+00  7.9663E+00  9.2530E+07
  2.8678E+00  7.9658E+00  9.2434E+07
  2.8689E+00  7.9654E+00  9.2338E+07
  2.8701E+00  7.9649E+00  9.2242E+07
  2.8713E+00  7.9645E+00  9.2146E+07
  2.8724E+00  7.9640E+00  9.2051E+07
  2.8736E+00  7.9636E+00  9.1955E+07
  2.8748E+00  7.9631E+00  9.1859E+07
  2.8759E+00  7.9627E+00  9.1764E+07
  2.8771E+00  7.9622E+00  9.1668E+07
  2.8782E+00  7.9618E+00  9.1573E+07
  2.8794E+00  7.9613E+00  9.1478E+07
  2.8805E+00  7.9609E+00  9.1382E+07
  2.8817E+00  7.9604E+00  9.1287E+07
  2.8828E+00  7.9600E+00  9.1192E+07
  2.8840E+00  7.9595E+00  9.1097E+07
  2.8851E+00  7.9590E+00  9.1002E+07
  2.8862E+00  7.9586E+00  9.0907E+07
  2.8873E+00  7.9581E+00  9.0812E+07
  2.8885E+00  7.9577E+00  9.0717E+07
  2.8896E+00  7.9572E+00  9.0622E+07
  2.8907E+00  7.9568E+00  9.0527E+07
  2.8918E+00  7.9563E+00  9.0432E+07
  2.8929E+00  7.9559E+00  9.0338E+07
  2.8941E+00  7.9554E+00  9.0243E+07
  2.8952E+00  7.9550E+00  9.0149E+07
  2.8963E+00  7.9545E+00  9.0054E+07
  2.8974E+00  7.9540E+00  8.9960E+07
  2.8985E+00  7.9536E+00  8.9866E+07
  2.8996E+00  7.9531E+00  8.9771E+07
  2.9007E+00  7.9527E+00  8.9677E+07
  2.9017E+00  7.9522E+00  8.9583E+07
  2.9028E+00  7.9518E+00  8.9489E+07
  2.9039E+00  7.9513E+00  8.9395E+07
  2.9050E+00  7.9509E+00  8.9301E+07
  2.9061E+00  7.9504E+00  8.9208E+07
  2.9072E+00  7.9499E+00  8.9114E+07
  2.9082E+00  7.9495E+00  8.9020E+07
  2.9093E+00  7.9490E+00  8.8927E+07
  2.9104E+00  7.9486E+00  8.8833E+07
  2.9114E+00  7.9481E+00  8.8740E+07
  2.9125E+00  7.9477E+00  8.8646E+07
  2.9136E+00  7.9472E+00  8.8553E+07
  2.9146E+00  7.9467E+00  8.8460E+07
  2.9157E+00  7.9463E+00  8.8367E+07
  2.9167E+00  7.9458E+00  8.8274E+07
  2.9178E+00  7.9454E+00  8.8181E+07
  2.9188E+00  7.9449E+00  8.8088E+07
  2.9199E+00  7.9445E+00  8.7995E+07
  2.9209E+00  7.9440E+00  8.7903E+07
  2.9220E+00  7.9435E+00  8.7810E+07
  2.9230E+00  7.9431E+00  8.7718E+07
  2.9241E+00  7.9426E+00  8.7625E+07
  2.9251E+00  7.9422E+00  8.7533E+07
  2.9261E+00  7.9417E+00  8.7441E+07
  2.9271E+00  7.9413E+00  8.7349E+07
  2.9282E+00  7.9408E+00  8.7256E+07
  2.9292E+00  7.9403E+00  8.7164E+07
  2.9302E+00  7.9399E+00  8.7073E+07
  2.9312E+00  7.9394E+00  8.6981E+07
  2.9323E+00  7.9390E+00  8.6889E+07
  2.9333E+00  7.9385E+00  8.6797E+07
  2.9343E+00  7.9380E+00  8.6706E+07
  2.9353E+00  7.9376E+00  8.6615E+07
  2.9363E+00  7.9371E+00  8.6523E+07
  2.9373E+00  7.9367E+00  8.6432E+07
  2.9383E+00  7.9362E+00  8.6341E+07
  2.9393E+00  7.9358E+00  8.6250E+07
  2.9403E+00  7.9353E+00  8.6159E+07
  2.9413E+00  7.9348E+00  8.6068E+07
  2.9423E+00  7.9344E+00  8.5977E+07
  2.9433E+00  7.9339E+00  8.5886E+07
  2.9443E+00  7.9335E+00  8.5796E+07
  2.9453E+00  7.9330E+00  8.5705E+07
  2.9463E+00  7.9325E+00  8.5615E+07
  2.9472E+00  7.9321E+00  8.5525E+07
  2.9482E+00  7.9316E+00  8.5434E+07
  2.9492E+00  7.9312E+00  8.5344E+07
  2.9502E+00  7.9307E+00  8.5254E+07
  2.9511E+00  7.9303E+00  8.5164E+07
  2.9521E+00  7.9298E+00  8.5075E+07
  2.9531E+00  7.9293E+00  8.4985E+07
  2.9540E+00  7.9289E+00  8.4895E+07
  2.9550E+00  7.9284E+00  8.4806E+07
  2.9560E+00  7.9280E+00  8.4716E+07
  2.9569E+00  7.9275E+00  8.4627E+07
  2.9579E+00  7.9271E+00  8.4538E+07
  2.9589E+00  7.9266E+00  8.4449E+07
  2.9598E+00  7.9261E+00  8.4360E+07
  2.9608E+00  7.9257E+00  8.4271E+07
  2.9617E+00  7.9252E+00  8.4182E+07
  2.9627E+00  7.9248E+00  8.4093E+07
  2.9636E+00  7.9243E+00  8.4005E+07
  2.9645E+00  7.9238E+00  8.3916E+07
  2.9655E+00  7.9234E+00  8.3828E+07
  2.9664E+00  7.9229E+00  8.3740E+07
  2.9674E+00  7.9225E+00  8.3652E+07
  2.9683E+00  7.9220E+00  8.3563E+07
  2.9692E+00  7.9216E+00  8.3476E+07
  2.9702E+00  7.9211E+00  8.3388E+07
  2.9711E+00  7.9206E+00  8.3300E+07
  2.9720E+00  7.9202E+00  8.3212E+07
  2.9730E+00  7.9197E+00  8.3125E+07
  2.9739E+00  7.9193E+00  8.3037E+07
  2.9748E+00  7.9188E+00  8.2950E+07
  2.9757E+00  7.9184E+00  8.2863E+07
  2.9766E+00  7.9179E+00  8.2776E+07
  2.9776E+00  7.9174E+00  8.2689E+07
  2.9785E+00  7.9170E+00  8.2602E+07
  2.9794E+00  7.9165E+00  8.2515E+07
  2.9803E+00  7.9161E+00  8.2428E+07
  2.9812E+00  7.9156E+00  8.2342E+07
  2.9821E+00  7.9152E+00  8.2255E+07
  2.9830E+00  7.9147E+00  8.2169E+07
  2.9839E+00  7.9143E+00  8.2083E+07
  2.9848E+00  7.9138E+00  8.1997E+07
  2.9857E+00  7.9133E+00  8.1910E+07
  2.9866E+00  7.9129E+00  8.1825E+07
  2.9875E+00  7.9124E+00  8.1739E+07
  2.9884E+00  7.9120E+00  8.1653E+07
  2.9893E+00  7.9115E+00  8.1567E+07
  2.9902E+00  7.9111E+00  8.1482E+07
  2.9911E+00  7.9106E+00  8.1397E+07
  2.9920E+00  7.9102E+00  8.1311E+07
  2.9928E+00  7.9097E+00  8.1226E+07
  2.9937E+00  7.9092E+00  8.1141E+07
  2.9946E+00  7.9088E+00  8.1056E+07
  2.9955E+00  7.9083E+00  8.0971E+07
  2.9964E+00  7.9079E+00  8.0887E+07
  2.9972E+00  7.9074E+00  8.0802E+07
  2.9981E+00  7.9070E+00  8.0718E+07
  2.9990E+00  7.9065E+00  8.0633E+07
  2.9999E+00  7.9061E+00  8.0549E+07
  3.0007E+00  7.9056E+00  8.0465E+07
  3.0016E+00  7.9052E+00  8.0381E+07
  3.0025E+00  7.9047E+00  8.0297E+07
  3.0033E+00  7.9042E+00  8.0213E+07
  3.0042E+00  7.9038E+00  8.0130E+07
  3.0050E+00  7.9033E+00  8.0046E+07
  3.0059E+00  7.9029E+00  7.9963E+07
  3.0068E+00  7.9024E+00  7.9879E+07
  3.0076E+00  7.9020E+00  7.9796E+07
  3.0085E+00  7.9015E+00  7.9713E+07
  3.0093E+00  7.9011E+00  7.9630E+07
  3.0102E+00  7.9006E+00  7.9547E+07
  3.0110E+00  7.9002E+00  7.9464E+07
  3.0119E+00  7.8997E+00  7.9381E+07
  3.0127E+00  7.8993E+00  7.9299E+07
  3.0135E+00  7.8988E+00  7.9216E+07
  3.0144E+00  7.8984E+00  7.9134E+07
  3.0152E+00  7.8979E+00  7.9052E+07
  3.0161E+00  7.8975E+00  7.8970E+07
  3.0169E+00  7.8970E+00  7.8888E+07
  3.0177E+00  7.8966E+00  7.8806E+07
  3.0186E+00  7.8961E+00  7.8724E+07
  3.0194E+00  7.8957E+00  7.8643E+07
  3.0202E+00  7.8952E+00  7.8561E+07
  3.0211E+00  7.8948E+00  7.8480E+07
  3.0219E+00  7.8943E+00  7.8398E+07
  3.0227E+00  7.8939E+00  7.8317E+07
  3.0235E+00  7.8934E+00  7.8236E+07
  3.0244E+00  7.8930E+00  7.8155E+07
  3.0252E+00  7.8925E+00  7.8074E+07
  3.0260E+00  7.8921E+00  7.7994E+07
  3.0268E+00  7.8916E+00  7.7913E+07
  3.0276E+00  7.8912E+00  7.7833E+07
  3.0285E+00  7.8907E+00  7.7752E+07
  3.0293E+00  7.8903E+00  7.7672E+07
  3.0301E+00  7.8898E+00  7.7592E+07
  3.0309E+00  7.8894E+00  7.7512E+07
  3.0317E+00  7.8889E+00  7.7432E+07
  3.0325E+00  7.8885E+00  7.7352E+07
  3.0333E+00  7.8880E+00  7.7272E+07
  3.0341E+00  7.8876E+00  7.7193E+07
  3.0349E+00  7.8871E+00  7.7113E+07
  3.0357E+00  7.8867E+00  7.7034E+07
  3.0365E+00  7.8862E+00  7.6955E+07
  3.0373E+00  7.8858E+00  7.6876E+07
  3.0381E+00  7.8853E+00  7.6797E+07
  3.0389E+00  7.8849E+00  7.6718E+07
  3.0397E+00  7.8844E+00  7.6639E+07
  3.0405E+00  7.8840E+00  7.6560E+07
  3.0413E+00  7.8836E+00  7.6482E+07
  3.0421E+00  7.8831E+00  7.6403E+07
  3.0429E+00  7.8827E+00  7.6325E+07
  3.0437E+00  7.8822E+00  7.6247E+07
  3.0444E+00  7.8818E+00  7.6169E+07
  3.0452E+00  7.8813E+00  7.6091E+07
  3.0460E+00  7.8809E+00  7.6013E+07
  3.0468E+00  7.8804E+00  7.5935E+07
  3.0476E+00  7.8800E+00  7.5858E+07
  3.0483E+00  7.8796E+00  7.5780E+07
  3.0491E+00  7.8791E+00  7.5703E+07
