   2.8962620740179471E-004   23.655707606613937     
  0.47741088092706419        23.655707606613937     
  0.69925963054342055        8.7555161776321189     
  0.84538766622165862        4.1566931625150687     
  0.95453213564672668        2.2767927484740191     
   1.0416823113656268        1.3730207236584759     
   1.1142329785142384       0.88818663371117379     
   1.1763808852630830       0.60630229236462607     
   1.2307385475856758       0.43190698135062761     
   1.2790432271602308       0.31851613745195112     
   1.3225089209413210       0.24172311122720808     
   1.3620174622249948       0.18791230203560483     
   1.3982296348794394       0.14909820152142403     
   1.4316533903663891       0.12039574724361303     
   1.4626876241063580        9.8706874648516615E-002
   1.4916513200416743        8.2004501978820837E-002
   1.5188035660852892        6.8925531222075093E-002
   1.5443576705576774        5.8530936232045069E-002
   1.5684913502743967        5.0159754723591521E-002
   1.5913542332339010        4.3337679114566374E-002
   1.6130734829271374        3.7718364925610266E-002
   1.6337580817869883        3.3044880523146018E-002
   1.6535021399827454        2.9123860693550507E-002
   1.6723874841431192        2.5807850910864960E-002
   1.6904857062359153        2.2983039099218221E-002
   1.7078598023053382        2.0560596406382664E-002
   1.7245654958081909        1.8470476502281973E-002
   1.7406523157016456        1.6656915763213032E-002
   1.7561644818798932        1.5075127130496597E-002
   1.7711416378495459        1.3688842875209200E-002
   1.7856194612181688        1.2468468583215373E-002
   1.7996301756609836        1.1389682328041419E-002
   1.8132029828502574        1.0432361618122353E-002
   1.8263644289082281        9.5797541268380811E-003
   1.8391387169446571        8.8178314701978545E-003
   1.8515479749264772        8.1347816662267480E-003
   1.8636124863278578        7.5206075560641369E-003
   1.8753508895991018        6.9668068368406695E-003
   1.8867803513798838        6.4661154298718843E-003
   1.8979167174978433        6.0123003548253513E-003
   1.9087746450860514        5.5999915648037328E-003
   1.9193677185834757        5.2245446427264400E-003
   1.9297085519216945        4.8819280942948720E-003
   1.9398088788260204        4.5686303598995960E-003
   1.9496796328523145        4.2815827237135846E-003
   1.9593310185284953        4.0180951074282097E-003
   1.9687725747613369        3.7758023602393804E-003
   1.9780132314962495        3.5526191410722337E-003
   1.9870613604736467        3.3467018671535713E-003
   1.9959248208049518        3.1564164998711566E-003
   2.0046109999900441        2.9803111731689568E-003
   2.0131268509125739        2.8170928555983602E-003
   2.0214789252773397        2.6656073853723698E-003
   2.0296734038926116        2.5248223365185937E-003
   2.0377161241480253        2.3938122698004861E-003
   2.0456126049940591        2.2717459993522714E-003
   2.0533680696908214        2.1578755687055549E-003
   2.0609874665610133        2.0515266810255104E-003
   2.0684754879535636        1.9520903702441299E-003
