  5.2511E+01  7.0430E+12  6.9587E+12  8.3370E+11
  5.3111E+01  7.1940E+12  7.1078E+12  8.3535E+11
  5.3711E+01  7.3462E+12  7.2582E+12  8.3697E+11
  5.4311E+01  7.4999E+12  7.4099E+12  8.3856E+11
  5.4911E+01  7.6548E+12  7.5630E+12  8.4011E+11
  5.5511E+01  7.8111E+12  7.7174E+12  8.4164E+11
  5.6111E+01  7.9687E+12  7.8731E+12  8.4313E+11
  5.6711E+01  8.1276E+12  8.0301E+12  8.4460E+11
  5.7311E+01  8.2879E+12  8.1884E+12  8.4604E+11
  5.7912E+01  8.4494E+12  8.3480E+12  8.4746E+11
  5.8512E+01  8.6122E+12  8.5088E+12  8.4885E+11
  5.9112E+01  8.7763E+12  8.6709E+12  8.5021E+11
  5.9712E+01  8.9417E+12  8.8343E+12  8.5155E+11
  6.0312E+01  9.1084E+12  8.9990E+12  8.5287E+11
  6.0912E+01  9.2763E+12  9.1649E+12  8.5416E+11
  6.1512E+01  9.4455E+12  9.3320E+12  8.5543E+11
  6.2112E+01  9.6160E+12  9.5004E+12  8.5668E+11
  6.2713E+01  9.7877E+12  9.6700E+12  8.5791E+11
  6.3313E+01  9.9606E+12  9.8409E+12  8.5912E+11
  6.3913E+01  1.0135E+13  1.0013E+13  8.6030E+11
  6.4513E+01  1.0310E+13  1.0186E+13  8.6147E+11
  6.5113E+01  1.0487E+13  1.0361E+13  8.6262E+11
  6.5713E+01  1.0665E+13  1.0536E+13  8.6375E+11
  6.6313E+01  1.0844E+13  1.0713E+13  8.6486E+11
  6.6913E+01  1.1024E+13  1.0891E+13  8.6595E+11
  6.7514E+01  1.1205E+13  1.1071E+13  8.6702E+11
  6.8114E+01  1.1388E+13  1.1251E+13  8.6808E+11
  6.8714E+01  1.1572E+13  1.1433E+13  8.6912E+11
  6.9314E+01  1.1757E+13  1.1615E+13  8.7015E+11
  6.9914E+01  1.1943E+13  1.1799E+13  8.7115E+11
  7.0514E+01  1.2131E+13  1.1984E+13  8.7215E+11
  7.1114E+01  1.2319E+13  1.2171E+13  8.7313E+11
  7.1714E+01  1.2509E+13  1.2358E+13  8.7409E+11
  7.2314E+01  1.2700E+13  1.2547E+13  8.7504E+11
  7.2915E+01  1.2891E+13  1.2736E+13  8.7597E+11
  7.3515E+01  1.3085E+13  1.2927E+13  8.7689E+11
  7.4115E+01  1.3279E+13  1.3119E+13  8.7780E+11
  7.4715E+01  1.3474E+13  1.3312E+13  8.7869E+11
  7.5315E+01  1.3671E+13  1.3506E+13  8.7958E+11
  7.5915E+01  1.3868E+13  1.3701E+13  8.8044E+11
  7.6515E+01  1.4067E+13  1.3897E+13  8.8130E+11
  7.7115E+01  1.4267E+13  1.4095E+13  8.8214E+11
  7.7716E+01  1.4468E+13  1.4293E+13  8.8297E+11
  7.8316E+01  1.4670E+13  1.4493E+13  8.8380E+11
  7.8916E+01  1.4873E+13  1.4693E+13  8.8460E+11
  7.9516E+01  1.5077E+13  1.4895E+13  8.8540E+11
  8.0116E+01  1.5282E+13  1.5098E+13  8.8619E+11
  8.0716E+01  1.5488E+13  1.5301E+13  8.8696E+11
  8.1316E+01  1.5696E+13  1.5506E+13  8.8773E+11
  8.1916E+01  1.5904E+13  1.5712E+13  8.8848E+11
  8.2517E+01  1.6113E+13  1.5919E+13  8.8923E+11
  8.3117E+01  1.6324E+13  1.6127E+13  8.8996E+11
  8.3717E+01  1.6536E+13  1.6336E+13  8.9069E+11
  8.4317E+01  1.6748E+13  1.6546E+13  8.9141E+11
  8.4917E+01  1.6962E+13  1.6757E+13  8.9211E+11
  8.5517E+01  1.7176E+13  1.6969E+13  8.9281E+11
  8.6117E+01  1.7392E+13  1.7182E+13  8.9350E+11
  8.6717E+01  1.7609E+13  1.7396E+13  8.9418E+11
  8.7317E+01  1.7826E+13  1.7611E+13  8.9485E+11
  8.7918E+01  1.8045E+13  1.7827E+13  8.9551E+11
  8.8518E+01  1.8265E+13  1.8044E+13  8.9617E+11
  8.9118E+01  1.8485E+13  1.8262E+13  8.9681E+11
  8.9718E+01  1.8707E+13  1.8481E+13  8.9745E+11
  9.0318E+01  1.8930E+13  1.8701E+13  8.9808E+11
  9.0918E+01  1.9153E+13  1.8922E+13  8.9870E+11
  9.1518E+01  1.9378E+13  1.9144E+13  8.9932E+11
  9.2118E+01  1.9603E+13  1.9367E+13  8.9993E+11
  9.2719E+01  1.9830E+13  1.9590E+13  9.0053E+11
  9.3319E+01  2.0057E+13  1.9815E+13  9.0112E+11
  9.3919E+01  2.0286E+13  2.0041E+13  9.0171E+11
  9.4519E+01  2.0515E+13  2.0267E+13  9.0229E+11
  9.5119E+01  2.0746E+13  2.0495E+13  9.0286E+11
  9.5719E+01  2.0977E+13  2.0723E+13  9.0343E+11
  9.6319E+01  2.1209E+13  2.0953E+13  9.0399E+11
  9.6919E+01  2.1442E+13  2.1183E+13  9.0454E+11
  9.7520E+01  2.1676E+13  2.1414E+13  9.0509E+11
  9.8120E+01  2.1911E+13  2.1646E+13  9.0563E+11
  9.8720E+01  2.2147E+13  2.1879E+13  9.0616E+11
  9.9320E+01  2.2384E+13  2.2113E+13  9.0669E+11
  9.9920E+01  2.2622E+13  2.2348E+13  9.0721E+11
  1.0052E+02  2.2860E+13  2.2584E+13  9.0773E+11
  1.0112E+02  2.3100E+13  2.2820E+13  9.0824E+11
  1.0172E+02  2.3340E+13  2.3058E+13  9.0874E+11
  1.0232E+02  2.3581E+13  2.3296E+13  9.0924E+11
  1.0292E+02  2.3823E+13  2.3535E+13  9.0974E+11
  1.0352E+02  2.4066E+13  2.3776E+13  9.1023E+11
  1.0412E+02  2.4310E+13  2.4017E+13  9.1071E+11
  1.0472E+02  2.4555E+13  2.4258E+13  9.1119E+11
  1.0532E+02  2.4801E+13  2.4501E+13  9.1166E+11
  1.0592E+02  2.5047E+13  2.4744E+13  9.1213E+11
  1.0652E+02  2.5295E+13  2.4989E+13  9.1259E+11
  1.0712E+02  2.5543E+13  2.5234E+13  9.1305E+11
  1.0772E+02  2.5792E+13  2.5480E+13  9.1351E+11
  1.0832E+02  2.6042E+13  2.5727E+13  9.1395E+11
  1.0892E+02  2.6293E+13  2.5975E+13  9.1440E+11
  1.0952E+02  2.6544E+13  2.6223E+13  9.1484E+11
  1.1012E+02  2.6797E+13  2.6472E+13  9.1527E+11
  1.1072E+02  2.7050E+13  2.6723E+13  9.1571E+11
  1.1132E+02  2.7304E+13  2.6974E+13  9.1613E+11
  1.1192E+02  2.7559E+13  2.7225E+13  9.1655E+11
  1.1252E+02  2.7814E+13  2.7478E+13  9.1697E+11
  1.1312E+02  2.8071E+13  2.7731E+13  9.1739E+11
  1.1372E+02  2.8328E+13  2.7985E+13  9.1780E+11
  1.1432E+02  2.8586E+13  2.8240E+13  9.1820E+11
  1.1492E+02  2.8845E+13  2.8496E+13  9.1860E+11
  1.1552E+02  2.9105E+13  2.8753E+13  9.1900E+11
  1.1612E+02  2.9365E+13  2.9010E+13  9.1939E+11
  1.1672E+02  2.9626E+13  2.9268E+13  9.1979E+11
  1.1732E+02  2.9889E+13  2.9527E+13  9.2017E+11
  1.1792E+02  3.0151E+13  2.9787E+13  9.2055E+11
  1.1852E+02  3.0415E+13  3.0047E+13  9.2093E+11
  1.1912E+02  3.0679E+13  3.0308E+13  9.2131E+11
  1.1972E+02  3.0944E+13  3.0570E+13  9.2168E+11
  1.2032E+02  3.1210E+13  3.0833E+13  9.2205E+11
  1.2092E+02  3.1477E+13  3.1096E+13  9.2241E+11
  1.2152E+02  3.1744E+13  3.1360E+13  9.2278E+11
  1.2212E+02  3.2012E+13  3.1625E+13  9.2313E+11
  1.2272E+02  3.2281E+13  3.1891E+13  9.2349E+11
  1.2332E+02  3.2551E+13  3.2157E+13  9.2384E+11
  1.2392E+02  3.2821E+13  3.2424E+13  9.2419E+11
  1.2452E+02  3.3092E+13  3.2692E+13  9.2453E+11
  1.2513E+02  3.3364E+13  3.2960E+13  9.2488E+11
  1.2573E+02  3.3637E+13  3.3230E+13  9.2521E+11
  1.2633E+02  3.3910E+13  3.3499E+13  9.2555E+11
  1.2693E+02  3.4184E+13  3.3770E+13  9.2588E+11
  1.2753E+02  3.4459E+13  3.4041E+13  9.2621E+11
  1.2813E+02  3.4734E+13  3.4314E+13  9.2654E+11
  1.2873E+02  3.5010E+13  3.4586E+13  9.2687E+11
  1.2933E+02  3.5287E+13  3.4860E+13  9.2719E+11
  1.2993E+02  3.5564E+13  3.5134E+13  9.2751E+11
  1.3053E+02  3.5843E+13  3.5409E+13  9.2782E+11
  1.3113E+02  3.6121E+13  3.5684E+13  9.2813E+11
  1.3173E+02  3.6401E+13  3.5960E+13  9.2844E+11
  1.3233E+02  3.6681E+13  3.6237E+13  9.2875E+11
  1.3293E+02  3.6962E+13  3.6515E+13  9.2906E+11
  1.3353E+02  3.7244E+13  3.6793E+13  9.2936E+11
  1.3413E+02  3.7526E+13  3.7072E+13  9.2966E+11
  1.3473E+02  3.7809E+13  3.7352E+13  9.2996E+11
  1.3533E+02  3.8093E+13  3.7632E+13  9.3025E+11
  1.3593E+02  3.8377E+13  3.7913E+13  9.3054E+11
  1.3653E+02  3.8662E+13  3.8194E+13  9.3083E+11
  1.3713E+02  3.8948E+13  3.8476E+13  9.3112E+11
  1.3773E+02  3.9234E+13  3.8759E+13  9.3141E+11
  1.3833E+02  3.9521E+13  3.9043E+13  9.3169E+11
  1.3893E+02  3.9809E+13  3.9327E+13  9.3197E+11
  1.3953E+02  4.0097E+13  3.9611E+13  9.3225E+11
  1.4013E+02  4.0386E+13  3.9897E+13  9.3252E+11
  1.4073E+02  4.0675E+13  4.0183E+13  9.3280E+11
  1.4133E+02  4.0965E+13  4.0469E+13  9.3307E+11
  1.4193E+02  4.1256E+13  4.0757E+13  9.3334E+11
  1.4253E+02  4.1548E+13  4.1045E+13  9.3360E+11
  1.4313E+02  4.1840E+13  4.1333E+13  9.3387E+11
  1.4373E+02  4.2132E+13  4.1622E+13  9.3413E+11
  1.4433E+02  4.2426E+13  4.1912E+13  9.3439E+11
  1.4493E+02  4.2719E+13  4.2202E+13  9.3465E+11
  1.4553E+02  4.3014E+13  4.2493E+13  9.3491E+11
  1.4613E+02  4.3309E+13  4.2785E+13  9.3516E+11
  1.4673E+02  4.3605E+13  4.3077E+13  9.3542E+11
  1.4733E+02  4.3901E+13  4.3369E+13  9.3567E+11
  1.4793E+02  4.4198E+13  4.3663E+13  9.3592E+11
  1.4853E+02  4.4496E+13  4.3957E+13  9.3616E+11
  1.4913E+02  4.4794E+13  4.4251E+13  9.3641E+11
  1.4973E+02  4.5092E+13  4.4546E+13  9.3665E+11
  1.5033E+02  4.5392E+13  4.4842E+13  9.3689E+11
  1.5093E+02  4.5692E+13  4.5138E+13  9.3713E+11
  1.5153E+02  4.5992E+13  4.5435E+13  9.3737E+11
  1.5213E+02  4.6293E+13  4.5732E+13  9.3761E+11
  1.5273E+02  4.6595E+13  4.6030E+13  9.3784E+11
  1.5333E+02  4.6897E+13  4.6329E+13  9.3807E+11
  1.5393E+02  4.7200E+13  4.6628E+13  9.3830E+11
  1.5453E+02  4.7503E+13  4.6928E+13  9.3853E+11
  1.5513E+02  4.7807E+13  4.7228E+13  9.3876E+11
  1.5573E+02  4.8111E+13  4.7528E+13  9.3898E+11
  1.5633E+02  4.8416E+13  4.7830E+13  9.3921E+11
  1.5693E+02  4.8722E+13  4.8132E+13  9.3943E+11
  1.5753E+02  4.9028E+13  4.8434E+13  9.3965E+11
  1.5813E+02  4.9335E+13  4.8737E+13  9.3987E+11
  1.5873E+02  4.9642E+13  4.9040E+13  9.4009E+11
  1.5933E+02  4.9950E+13  4.9344E+13  9.4030E+11
  1.5993E+02  5.0258E+13  4.9649E+13  9.4052E+11
  1.6053E+02  5.0567E+13  4.9954E+13  9.4073E+11
  1.6113E+02  5.0876E+13  5.0260E+13  9.4094E+11
  1.6173E+02  5.1186E+13  5.0566E+13  9.4115E+11
  1.6233E+02  5.1496E+13  5.0872E+13  9.4136E+11
  1.6293E+02  5.1807E+13  5.1180E+13  9.4157E+11
  1.6353E+02  5.2119E+13  5.1487E+13  9.4177E+11
  1.6413E+02  5.2431E+13  5.1796E+13  9.4198E+11
  1.6473E+02  5.2743E+13  5.2104E+13  9.4218E+11
  1.6533E+02  5.3056E+13  5.2413E+13  9.4238E+11
  1.6593E+02  5.3370E+13  5.2723E+13  9.4258E+11
  1.6653E+02  5.3684E+13  5.3033E+13  9.4278E+11
  1.6713E+02  5.3998E+13  5.3344E+13  9.4297E+11
  1.6773E+02  5.4314E+13  5.3655E+13  9.4317E+11
  1.6833E+02  5.4629E+13  5.3967E+13  9.4336E+11
  1.6893E+02  5.4945E+13  5.4279E+13  9.4356E+11
  1.6953E+02  5.5262E+13  5.4592E+13  9.4375E+11
  1.7013E+02  5.5579E+13  5.4905E+13  9.4394E+11
  1.7073E+02  5.5896E+13  5.5219E+13  9.4413E+11
  1.7133E+02  5.6214E+13  5.5533E+13  9.4432E+11
  1.7193E+02  5.6533E+13  5.5848E+13  9.4450E+11
  1.7253E+02  5.6852E+13  5.6163E+13  9.4469E+11
  1.7313E+02  5.7171E+13  5.6479E+13  9.4487E+11
  1.7373E+02  5.7491E+13  5.6795E+13  9.4505E+11
  1.7433E+02  5.7812E+13  5.7111E+13  9.4524E+11
  1.7493E+02  5.8133E+13  5.7428E+13  9.4542E+11
  1.7554E+02  5.8454E+13  5.7746E+13  9.4560E+11
  1.7614E+02  5.8776E+13  5.8064E+13  9.4577E+11
  1.7674E+02  5.9098E+13  5.8382E+13  9.4595E+11
  1.7734E+02  5.9421E+13  5.8701E+13  9.4613E+11
  1.7794E+02  5.9744E+13  5.9020E+13  9.4630E+11
  1.7854E+02  6.0068E+13  5.9340E+13  9.4647E+11
  1.7914E+02  6.0392E+13  5.9661E+13  9.4665E+11
  1.7974E+02  6.0717E+13  5.9981E+13  9.4682E+11
  1.8034E+02  6.1042E+13  6.0302E+13  9.4699E+11
  1.8094E+02  6.1368E+13  6.0624E+13  9.4716E+11
  1.8154E+02  6.1694E+13  6.0946E+13  9.4733E+11
  1.8214E+02  6.2020E+13  6.1268E+13  9.4749E+11
  1.8274E+02  6.2347E+13  6.1591E+13  9.4766E+11
  1.8334E+02  6.2674E+13  6.1915E+13  9.4782E+11
  1.8394E+02  6.3002E+13  6.2238E+13  9.4799E+11
  1.8454E+02  6.3330E+13  6.2563E+13  9.4815E+11
  1.8514E+02  6.3659E+13  6.2887E+13  9.4831E+11
  1.8574E+02  6.3988E+13  6.3212E+13  9.4847E+11
  1.8634E+02  6.4317E+13  6.3538E+13  9.4863E+11
  1.8694E+02  6.4647E+13  6.3864E+13  9.4879E+11
  1.8754E+02  6.4978E+13  6.4190E+13  9.4895E+11
  1.8814E+02  6.5308E+13  6.4517E+13  9.4910E+11
  1.8874E+02  6.5640E+13  6.4844E+13  9.4926E+11
  1.8934E+02  6.5971E+13  6.5172E+13  9.4942E+11
  1.8994E+02  6.6303E+13  6.5500E+13  9.4957E+11
  1.9054E+02  6.6636E+13  6.5828E+13  9.4972E+11
  1.9114E+02  6.6968E+13  6.6157E+13  9.4987E+11
  1.9174E+02  6.7302E+13  6.6486E+13  9.5003E+11
  1.9234E+02  6.7635E+13  6.6816E+13  9.5018E+11
  1.9294E+02  6.7969E+13  6.7146E+13  9.5033E+11
  1.9354E+02  6.8304E+13  6.7476E+13  9.5047E+11
  1.9414E+02  6.8639E+13  6.7807E+13  9.5062E+11
  1.9474E+02  6.8974E+13  6.8138E+13  9.5077E+11
  1.9534E+02  6.9310E+13  6.8470E+13  9.5091E+11
  1.9594E+02  6.9646E+13  6.8802E+13  9.5106E+11
  1.9654E+02  6.9982E+13  6.9134E+13  9.5120E+11
  1.9714E+02  7.0319E+13  6.9467E+13  9.5135E+11
  1.9774E+02  7.0656E+13  6.9800E+13  9.5149E+11
  1.9834E+02  7.0994E+13  7.0133E+13  9.5163E+11
  1.9894E+02  7.1332E+13  7.0467E+13  9.5177E+11
  1.9954E+02  7.1670E+13  7.0801E+13  9.5191E+11
  2.0014E+02  7.2009E+13  7.1136E+13  9.5205E+11
  2.0074E+02  7.2348E+13  7.1471E+13  9.5219E+11
  2.0134E+02  7.2688E+13  7.1807E+13  9.5233E+11
  2.0194E+02  7.3028E+13  7.2142E+13  9.5246E+11
  2.0254E+02  7.3368E+13  7.2478E+13  9.5260E+11
  2.0314E+02  7.3708E+13  7.2815E+13  9.5273E+11
  2.0374E+02  7.4049E+13  7.3152E+13  9.5287E+11
  2.0434E+02  7.4391E+13  7.3489E+13  9.5300E+11
  2.0494E+02  7.4732E+13  7.3827E+13  9.5314E+11
  2.0554E+02  7.5075E+13  7.4164E+13  9.5327E+11
  2.0614E+02  7.5417E+13  7.4503E+13  9.5340E+11
  2.0674E+02  7.5760E+13  7.4841E+13  9.5353E+11
  2.0734E+02  7.6103E+13  7.5180E+13  9.5366E+11
  2.0794E+02  7.6446E+13  7.5520E+13  9.5379E+11
  2.0854E+02  7.6790E+13  7.5859E+13  9.5392E+11
  2.0914E+02  7.7135E+13  7.6199E+13  9.5405E+11
  2.0974E+02  7.7479E+13  7.6540E+13  9.5417E+11
  2.1034E+02  7.7824E+13  7.6881E+13  9.5430E+11
  2.1094E+02  7.8169E+13  7.7222E+13  9.5443E+11
  2.1154E+02  7.8515E+13  7.7563E+13  9.5455E+11
  2.1214E+02  7.8861E+13  7.7905E+13  9.5467E+11
  2.1274E+02  7.9207E+13  7.8247E+13  9.5480E+11
  2.1334E+02  7.9554E+13  7.8589E+13  9.5492E+11
  2.1394E+02  7.9901E+13  7.8932E+13  9.5504E+11
  2.1454E+02  8.0248E+13  7.9275E+13  9.5517E+11
  2.1514E+02  8.0596E+13  7.9618E+13  9.5529E+11
  2.1574E+02  8.0944E+13  7.9962E+13  9.5541E+11
  2.1634E+02  8.1292E+13  8.0306E+13  9.5553E+11
  2.1694E+02  8.1640E+13  8.0651E+13  9.5565E+11
  2.1754E+02  8.1989E+13  8.0995E+13  9.5576E+11
  2.1814E+02  8.2339E+13  8.1340E+13  9.5588E+11
  2.1874E+02  8.2688E+13  8.1686E+13  9.5600E+11
  2.1934E+02  8.3038E+13  8.2031E+13  9.5612E+11
  2.1994E+02  8.3388E+13  8.2377E+13  9.5623E+11
  2.2054E+02  8.3739E+13  8.2723E+13  9.5635E+11
  2.2114E+02  8.4090E+13  8.3070E+13  9.5646E+11
  2.2174E+02  8.4441E+13  8.3417E+13  9.5658E+11
  2.2234E+02  8.4792E+13  8.3764E+13  9.5669E+11
  2.2294E+02  8.5144E+13  8.4112E+13  9.5680E+11
  2.2354E+02  8.5496E+13  8.4459E+13  9.5691E+11
  2.2414E+02  8.5848E+13  8.4807E+13  9.5703E+11
  2.2474E+02  8.6201E+13  8.5156E+13  9.5714E+11
  2.2535E+02  8.6554E+13  8.5505E+13  9.5725E+11
  2.2595E+02  8.6907E+13  8.5854E+13  9.5736E+11
  2.2655E+02  8.7261E+13  8.6203E+13  9.5747E+11
  2.2715E+02  8.7615E+13  8.6552E+13  9.5758E+11
  2.2775E+02  8.7969E+13  8.6902E+13  9.5768E+11
  2.2835E+02  8.8323E+13  8.7252E+13  9.5779E+11
  2.2895E+02  8.8678E+13  8.7603E+13  9.5790E+11
  2.2955E+02  8.9033E+13  8.7954E+13  9.5801E+11
  2.3015E+02  8.9389E+13  8.8305E+13  9.5811E+11
  2.3075E+02  8.9744E+13  8.8656E+13  9.5822E+11
  2.3135E+02  9.0100E+13  8.9008E+13  9.5832E+11
  2.3195E+02  9.0456E+13  8.9359E+13  9.5843E+11
  2.3255E+02  9.0813E+13  8.9712E+13  9.5853E+11
  2.3315E+02  9.1169E+13  9.0064E+13  9.5864E+11
  2.3375E+02  9.1527E+13  9.0417E+13  9.5874E+11
  2.3435E+02  9.1884E+13  9.0770E+13  9.5884E+11
  2.3495E+02  9.2241E+13  9.1123E+13  9.5894E+11
  2.3555E+02  9.2599E+13  9.1476E+13  9.5904E+11
  2.3615E+02  9.2957E+13  9.1830E+13  9.5915E+11
  2.3675E+02  9.3316E+13  9.2184E+13  9.5925E+11
  2.3735E+02  9.3674E+13  9.2539E+13  9.5935E+11
  2.3795E+02  9.4033E+13  9.2893E+13  9.5945E+11
  2.3855E+02  9.4393E+13  9.3248E+13  9.5954E+11
  2.3915E+02  9.4752E+13  9.3603E+13  9.5964E+11
  2.3975E+02  9.5112E+13  9.3959E+13  9.5974E+11
  2.4035E+02  9.5472E+13  9.4314E+13  9.5984E+11
  2.4095E+02  9.5832E+13  9.4670E+13  9.5994E+11
  2.4155E+02  9.6193E+13  9.5026E+13  9.6003E+11
  2.4215E+02  9.6553E+13  9.5383E+13  9.6013E+11
  2.4275E+02  9.6914E+13  9.5739E+13  9.6022E+11
  2.4335E+02  9.7276E+13  9.6096E+13  9.6032E+11
  2.4395E+02  9.7637E+13  9.6453E+13  9.6041E+11
  2.4455E+02  9.7999E+13  9.6811E+13  9.6051E+11
  2.4515E+02  9.8361E+13  9.7168E+13  9.6060E+11
  2.4575E+02  9.8723E+13  9.7526E+13  9.6070E+11
  2.4635E+02  9.9086E+13  9.7884E+13  9.6079E+11
  2.4695E+02  9.9449E+13  9.8243E+13  9.6088E+11
  2.4755E+02  9.9812E+13  9.8601E+13  9.6097E+11
  2.4815E+02  1.0018E+14  9.8960E+13  9.6107E+11
  2.4875E+02  1.0054E+14  9.9319E+13  9.6116E+11
  2.4935E+02  1.0090E+14  9.9679E+13  9.6125E+11
  2.4995E+02  1.0127E+14  1.0004E+14  9.6134E+11
  2.5055E+02  1.0163E+14  1.0040E+14  9.6143E+11
  2.5115E+02  1.0200E+14  1.0076E+14  9.6152E+11
  2.5175E+02  1.0236E+14  1.0112E+14  9.6161E+11
  2.5235E+02  1.0272E+14  1.0148E+14  9.6170E+11
  2.5295E+02  1.0309E+14  1.0184E+14  9.6178E+11
  2.5355E+02  1.0346E+14  1.0220E+14  9.6187E+11
  2.5415E+02  1.0382E+14  1.0256E+14  9.6196E+11
