 #_--rr[kpc]--zfe_sub/sol----zfe/sol-----t=2 Gyr------t=3 Gyr-----t=5 Gyr-----t=8 Gyr-----t=10 Gyr------
  3.0006E-01  5.0900E-01  9.2400E-01  4.3276E-01  3.9787E-01  3.4370E-01  2.8787E-01  2.6089E-01
  9.0018E-01  5.0900E-01  9.2400E-01  4.3276E-01  3.9787E-01  3.4370E-01  2.8787E-01  2.6089E-01
  1.5003E+00  5.0900E-01  9.2400E-01  4.3273E-01  3.9784E-01  3.4368E-01  2.8786E-01  2.6087E-01
  2.1004E+00  5.0899E-01  9.2399E-01  4.3266E-01  3.9779E-01  3.4364E-01  2.8783E-01  2.6085E-01
  2.7005E+00  5.0898E-01  9.2398E-01  4.3258E-01  3.9772E-01  3.4359E-01  2.8780E-01  2.6083E-01
  3.3007E+00  5.0896E-01  9.2396E-01  4.3246E-01  3.9762E-01  3.4352E-01  2.8776E-01  2.6079E-01
  3.9008E+00  5.0894E-01  9.2394E-01  4.3233E-01  3.9751E-01  3.4344E-01  2.8770E-01  2.6075E-01
  4.5009E+00  5.0891E-01  9.2391E-01  4.3217E-01  3.9737E-01  3.4334E-01  2.8764E-01  2.6070E-01
  5.1010E+00  5.0887E-01  9.2387E-01  4.3199E-01  3.9722E-01  3.4323E-01  2.8756E-01  2.6064E-01
  5.7011E+00  5.0882E-01  9.2382E-01  4.3178E-01  3.9705E-01  3.4311E-01  2.8748E-01  2.6057E-01
  6.3013E+00  5.0875E-01  9.2375E-01  4.3155E-01  3.9685E-01  3.4297E-01  2.8739E-01  2.6050E-01
  6.9014E+00  5.0868E-01  9.2368E-01  4.3129E-01  3.9664E-01  3.4281E-01  2.8729E-01  2.6042E-01
  7.5015E+00  5.0858E-01  9.2358E-01  4.3101E-01  3.9640E-01  3.4264E-01  2.8718E-01  2.6033E-01
  8.1016E+00  5.0848E-01  9.2348E-01  4.3071E-01  3.9614E-01  3.4246E-01  2.8705E-01  2.6023E-01
  8.7017E+00  5.0835E-01  9.2335E-01  4.3038E-01  3.9587E-01  3.4226E-01  2.8692E-01  2.6013E-01
  9.3019E+00  5.0821E-01  9.2321E-01  4.3003E-01  3.9557E-01  3.4205E-01  2.8678E-01  2.6002E-01
  9.9020E+00  5.0805E-01  9.2305E-01  4.2965E-01  3.9525E-01  3.4182E-01  2.8663E-01  2.5990E-01
  1.0502E+01  5.0786E-01  9.2286E-01  4.2925E-01  3.9492E-01  3.4158E-01  2.8647E-01  2.5977E-01
  1.1102E+01  5.0766E-01  9.2266E-01  4.2882E-01  3.9456E-01  3.4132E-01  2.8630E-01  2.5964E-01
  1.1702E+01  5.0743E-01  9.2243E-01  4.2837E-01  3.9418E-01  3.4105E-01  2.8612E-01  2.5949E-01
  1.2302E+01  5.0717E-01  9.2217E-01  4.2790E-01  3.9378E-01  3.4076E-01  2.8593E-01  2.5934E-01
  1.2903E+01  5.0689E-01  9.2189E-01  4.2740E-01  3.9336E-01  3.4046E-01  2.8573E-01  2.5918E-01
  1.3503E+01  5.0659E-01  9.2159E-01  4.2688E-01  3.9292E-01  3.4015E-01  2.8552E-01  2.5902E-01
  1.4103E+01  5.0625E-01  9.2125E-01  4.2633E-01  3.9246E-01  3.3981E-01  2.8530E-01  2.5884E-01
  1.4703E+01  5.0589E-01  9.2089E-01  4.2576E-01  3.9198E-01  3.3947E-01  2.8507E-01  2.5866E-01
  1.5303E+01  5.0550E-01  9.2050E-01  4.2516E-01  3.9147E-01  3.3911E-01  2.8483E-01  2.5847E-01
  1.5903E+01  5.0507E-01  9.2007E-01  4.2454E-01  3.9095E-01  3.3873E-01  2.8458E-01  2.5827E-01
  1.6503E+01  5.0461E-01  9.1961E-01  4.2389E-01  3.9041E-01  3.3834E-01  2.8432E-01  2.5806E-01
  1.7103E+01  5.0412E-01  9.1912E-01  4.2322E-01  3.8984E-01  3.3793E-01  2.8405E-01  2.5785E-01
  1.7704E+01  5.0360E-01  9.1860E-01  4.2252E-01  3.8926E-01  3.3751E-01  2.8377E-01  2.5762E-01
  1.8304E+01  5.0304E-01  9.1804E-01  4.2180E-01  3.8865E-01  3.3708E-01  2.8348E-01  2.5739E-01
  1.8904E+01  5.0244E-01  9.1744E-01  4.2105E-01  3.8802E-01  3.3662E-01  2.8318E-01  2.5715E-01
  1.9504E+01  5.0180E-01  9.1680E-01  4.2028E-01  3.8737E-01  3.3616E-01  2.8287E-01  2.5691E-01
  2.0104E+01  5.0113E-01  9.1613E-01  4.1948E-01  3.8670E-01  3.3568E-01  2.8255E-01  2.5665E-01
  2.0704E+01  5.0041E-01  9.1541E-01  4.1866E-01  3.8601E-01  3.3518E-01  2.8222E-01  2.5639E-01
  2.1304E+01  4.9966E-01  9.1466E-01  4.1782E-01  3.8530E-01  3.3467E-01  2.8188E-01  2.5612E-01
  2.1904E+01  4.9886E-01  9.1386E-01  4.1695E-01  3.8457E-01  3.3414E-01  2.8153E-01  2.5584E-01
  2.2505E+01  4.9802E-01  9.1302E-01  4.1605E-01  3.8382E-01  3.3360E-01  2.8117E-01  2.5555E-01
  2.3105E+01  4.9714E-01  9.1214E-01  4.1513E-01  3.8305E-01  3.3304E-01  2.8080E-01  2.5525E-01
  2.3705E+01  4.9622E-01  9.1122E-01  4.1418E-01  3.8225E-01  3.3247E-01  2.8042E-01  2.5495E-01
  2.4305E+01  4.9525E-01  9.1025E-01  4.1321E-01  3.8144E-01  3.3188E-01  2.8002E-01  2.5464E-01
  2.4905E+01  4.9424E-01  9.0924E-01  4.1222E-01  3.8060E-01  3.3128E-01  2.7962E-01  2.5431E-01
  2.5505E+01  4.9318E-01  9.0818E-01  4.1120E-01  3.7975E-01  3.3066E-01  2.7921E-01  2.5399E-01
  2.6105E+01  4.9208E-01  9.0708E-01  4.1015E-01  3.7887E-01  3.3002E-01  2.7879E-01  2.5365E-01
  2.6705E+01  4.9092E-01  9.0592E-01  4.0909E-01  3.7797E-01  3.2938E-01  2.7835E-01  2.5330E-01
  2.7305E+01  4.8973E-01  9.0473E-01  4.0799E-01  3.7705E-01  3.2871E-01  2.7791E-01  2.5295E-01
  2.7906E+01  4.8848E-01  9.0348E-01  4.0688E-01  3.7612E-01  3.2804E-01  2.7746E-01  2.5259E-01
  2.8506E+01  4.8719E-01  9.0219E-01  4.0574E-01  3.7516E-01  3.2734E-01  2.7699E-01  2.5222E-01
  2.9106E+01  4.8584E-01  9.0084E-01  4.0457E-01  3.7418E-01  3.2664E-01  2.7652E-01  2.5184E-01
  2.9706E+01  4.8445E-01  8.9945E-01  4.0338E-01  3.7318E-01  3.2591E-01  2.7604E-01  2.5145E-01
  3.0306E+01  4.8301E-01  8.9801E-01  4.0217E-01  3.7217E-01  3.2518E-01  2.7554E-01  2.5105E-01
  3.0906E+01  4.8152E-01  8.9652E-01  4.0093E-01  3.7113E-01  3.2442E-01  2.7504E-01  2.5065E-01
  3.1506E+01  4.7999E-01  8.9499E-01  3.9967E-01  3.7007E-01  3.2366E-01  2.7452E-01  2.5024E-01
  3.2106E+01  4.7840E-01  8.9340E-01  3.9839E-01  3.6899E-01  3.2288E-01  2.7400E-01  2.4982E-01
  3.2707E+01  4.7676E-01  8.9176E-01  3.9708E-01  3.6790E-01  3.2208E-01  2.7347E-01  2.4939E-01
  3.3307E+01  4.7508E-01  8.9008E-01  3.9575E-01  3.6678E-01  3.2127E-01  2.7292E-01  2.4896E-01
  3.3907E+01  4.7334E-01  8.8834E-01  3.9440E-01  3.6565E-01  3.2045E-01  2.7237E-01  2.4851E-01
  3.4507E+01  4.7156E-01  8.8656E-01  3.9303E-01  3.6449E-01  3.1961E-01  2.7180E-01  2.4806E-01
  3.5107E+01  4.6973E-01  8.8473E-01  3.9163E-01  3.6332E-01  3.1876E-01  2.7123E-01  2.4760E-01
  3.5707E+01  4.6784E-01  8.8284E-01  3.9021E-01  3.6213E-01  3.1789E-01  2.7065E-01  2.4713E-01
  3.6307E+01  4.6591E-01  8.8091E-01  3.8877E-01  3.6092E-01  3.1701E-01  2.7005E-01  2.4666E-01
  3.6907E+01  4.6394E-01  8.7894E-01  3.8731E-01  3.5969E-01  3.1612E-01  2.6945E-01  2.4617E-01
  3.7508E+01  4.6191E-01  8.7691E-01  3.8582E-01  3.5845E-01  3.1521E-01  2.6884E-01  2.4568E-01
  3.8108E+01  4.5984E-01  8.7484E-01  3.8432E-01  3.5718E-01  3.1429E-01  2.6821E-01  2.4518E-01
